,Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Heating,Heating QC,Central Air,Electrical,2nd Flr SF,Low Qual Fin SF,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Kitchen AbvGr,Kitchen Qual,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Garage Cars Garage Area,Garage Cars Gr Liv Area,Garage Cars TotRms AbvGrd,Garage Cars Total Bsmt SF,Garage Cars 1st Flr SF,Garage Cars Bedroom AbvGr,Garage Cars TotRms AbvGrd,Garage Area Gr Liv Area,Garage Area TotRms AbvGrd,Garage Area Total Bsmt SF,Garage Area 1st Flr SF,Garage Area Bedroom AbvGr,Garage Area TotRms AbvGrd,Gr Liv Area TotRms AbvGrd,Gr Liv Area Total Bsmt SF,Gr Liv Area 1st Flr SF,Gr Liv Area Bedroom AbvGr,Gr Liv Area TotRms AbvGrd,TotRms AbvGrd Total Bsmt SF,TotRms AbvGrd 1st Flr SF,TotRms AbvGrd Bedroom AbvGr,TotRms AbvGrd TotRms AbvGrd,Total Bsmt SF 1st Flr SF,Total Bsmt SF Bedroom AbvGr,Total Bsmt SF TotRms AbvGrd,1st Flr SF Bedroom AbvGr,1st Flr SF TotRms AbvGrd,Bedroom AbvGr TotRms AbvGrd
31,2860,70,RL,0.0,11435,Pave,,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,7,1929,1950,Gable,CompShg,BrkFace,Stucco,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,792.0,GasA,Fa,Y,SBrkr,725,0,0.0,0.0,1,0,1,Gd,Typ,2,Gd,Detchd,Unf,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2006,WD ,230000.0,800.0,3034.0,14.0,1584.0,1584.0,6.0,14.0,606800.0,2800.0,316800.0,316800.0,1200.0,2800.0,10619.0,1201464.0,1201464.0,4551.0,10619.0,5544.0,5544.0,21.0,49.0,627264.0,2376.0,5544.0,2376.0,5544.0,21.0
32,2517,120,RL,30.0,9549,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,Gd,PConc,Gd,Gd,Av,LwQ,437.0,GLQ,1057.0,0.0,GasA,Ex,Y,SBrkr,0,0,1.0,0.0,1,1,1,Ex,Typ,1,Gd,Attchd,Fin,TA,TA,Y,0,30,0,0,216,0,,,,0,4,2006,WD ,270000.0,962.0,2988.0,12.0,2988.0,2988.0,4.0,12.0,718614.0,2886.0,718614.0,718614.0,962.0,2886.0,8964.0,2232036.0,2232036.0,2988.0,8964.0,8964.0,8964.0,12.0,36.0,2232036.0,2988.0,8964.0,2988.0,8964.0,12.0
33,1933,20,RL,60.0,10950,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,441.0,Unf,0.0,507.0,GasA,TA,Y,SBrkr,0,0,0.0,0.0,1,0,1,TA,Typ,0,,Detchd,Unf,TA,TA,N,0,48,0,0,0,0,,,,0,4,2007,WD ,125000.0,820.0,1896.0,10.0,1896.0,1896.0,4.0,10.0,388680.0,2050.0,388680.0,388680.0,820.0,2050.0,4740.0,898704.0,898704.0,1896.0,4740.0,4740.0,4740.0,10.0,25.0,898704.0,1896.0,4740.0,1896.0,4740.0,10.0
34,820,20,RL,79.0,10637,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,336.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1288.0,Unf,0.0,417.0,GasA,Ex,Y,SBrkr,0,0,1.0,0.0,2,0,1,Gd,Typ,1,Gd,Attchd,RFn,TA,TA,Y,208,44,0,0,0,0,,,,0,9,2009,WD ,297000.0,2478.0,5154.0,21.0,5115.0,5154.0,9.0,21.0,1419068.0,5782.0,1408330.0,1419068.0,2478.0,5782.0,12026.0,2929190.0,2951524.0,5154.0,12026.0,11935.0,12026.0,21.0,49.0,2929190.0,5115.0,11935.0,5154.0,12026.0,21.0
35,675,20,RL,80.0,9000,Pave,,IR1,HLS,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Flat,Tar&Grv,Wd Sdng,Wd Sdng,BrkFace,82.0,TA,TA,CBlock,Gd,TA,Gd,Unf,0.0,Unf,0.0,160.0,GasA,Fa,Y,SBrkr,0,0,0.0,0.0,1,0,1,TA,Typ,1,Gd,Basment,RFn,TA,TA,Y,0,28,64,0,0,0,,,,0,4,2009,WD ,113500.0,384.0,1142.0,5.0,160.0,1142.0,2.0,5.0,438528.0,1920.0,61440.0,438528.0,768.0,1920.0,5710.0,182720.0,1304164.0,2284.0,5710.0,800.0,5710.0,10.0,25.0,182720.0,320.0,800.0,2284.0,5710.0,10.0
36,2910,160,RM,41.0,2665,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1977,1977,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,548.0,Rec,173.0,36.0,GasA,Ex,Y,SBrkr,550,0,0.0,0.0,2,0,1,TA,Typ,1,TA,Attchd,RFn,TA,TA,Y,104,26,0,0,0,0,,,,0,7,2006,WD ,127000.0,336.0,1475.0,6.0,757.0,925.0,4.0,6.0,495600.0,2016.0,254352.0,310800.0,1344.0,2016.0,8850.0,1116575.0,1364375.0,5900.0,8850.0,4542.0,5550.0,24.0,36.0,700225.0,3028.0,4542.0,3700.0,5550.0,24.0
37,21,20,RL,105.0,11751,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,480.0,TA,TA,CBlock,Gd,TA,No,BLQ,705.0,Unf,0.0,1139.0,GasA,Ex,Y,SBrkr,0,0,0.0,0.0,2,0,1,TA,Typ,1,TA,Attchd,RFn,TA,TA,Y,0,122,0,0,0,0,,MnPrv,,0,1,2010,COD,190000.0,1092.0,3688.0,14.0,3688.0,3688.0,6.0,14.0,1006824.0,3822.0,1006824.0,1006824.0,1638.0,3822.0,12908.0,3400336.0,3400336.0,5532.0,12908.0,12908.0,12908.0,21.0,49.0,3400336.0,5532.0,12908.0,5532.0,12908.0,21.0
38,1873,20,RL,80.0,9600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Hip,CompShg,HdBoard,HdBoard,BrkFace,320.0,TA,TA,CBlock,TA,TA,No,ALQ,916.0,Unf,0.0,326.0,GasA,Fa,Y,SBrkr,0,0,0.0,0.0,1,1,1,TA,Typ,1,TA,Attchd,Unf,TA,TA,Y,0,0,0,0,0,0,,,,0,9,2007,WD ,175500.0,1056.0,2484.0,12.0,2484.0,2484.0,6.0,12.0,655776.0,3168.0,655776.0,655776.0,1584.0,3168.0,7452.0,1542564.0,1542564.0,3726.0,7452.0,7452.0,7452.0,18.0,36.0,1542564.0,3726.0,7452.0,3726.0,7452.0,18.0
39,2125,20,RL,60.0,8428,Pave,,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,Gd,No,GLQ,420.0,Unf,0.0,570.0,GasA,Ex,Y,SBrkr,0,0,1.0,0.0,1,0,1,TA,Typ,0,,Detchd,Unf,TA,TA,Y,256,0,0,0,0,0,,,,0,7,2007,WD ,146000.0,384.0,990.0,5.0,990.0,990.0,3.0,5.0,380160.0,1920.0,380160.0,380160.0,1152.0,1920.0,4950.0,980100.0,980100.0,2970.0,4950.0,4950.0,4950.0,15.0,25.0,980100.0,2970.0,4950.0,2970.0,4950.0,15.0
40,1489,20,RL,75.0,9937,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,TA,TA,No,BLQ,830.0,LwQ,290.0,136.0,GasA,Gd,Y,SBrkr,0,0,1.0,0.0,1,1,1,TA,Typ,0,,Attchd,Fin,TA,TA,Y,736,68,0,0,0,0,,,,0,6,2008,WD ,147500.0,276.0,1256.0,6.0,1256.0,1256.0,3.0,6.0,346656.0,1656.0,346656.0,346656.0,828.0,1656.0,7536.0,1577536.0,1577536.0,3768.0,7536.0,7536.0,7536.0,18.0,36.0,1577536.0,3768.0,7536.0,3768.0,7536.0,18.0
41,2383,20,RL,107.0,13891,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Ex,TA,PConc,Ex,Gd,Gd,GLQ,1386.0,Unf,0.0,690.0,GasA,Ex,Y,SBrkr,0,0,1.0,0.0,2,1,1,Ex,Typ,1,Gd,Attchd,Fin,TA,TA,Y,216,229,0,0,0,0,,,,0,9,2006,New,465000.0,2550.0,6228.0,21.0,6228.0,6228.0,6.0,21.0,1764600.0,5950.0,1764600.0,1764600.0,1700.0,5950.0,14532.0,4309776.0,4309776.0,4152.0,14532.0,14532.0,14532.0,14.0,49.0,4309776.0,4152.0,14532.0,4152.0,14532.0,14.0
42,983,85,RL,0.0,9101,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,TA,Gd,PConc,Gd,TA,Av,GLQ,1097.0,Unf,0.0,0.0,GasA,Ex,Y,SBrkr,0,0,1.0,0.0,1,0,1,Gd,Typ,1,TA,Attchd,Fin,TA,TA,Y,303,30,0,0,0,0,,,,0,7,2009,WD ,165500.0,1204.0,2220.0,8.0,2194.0,2220.0,2.0,8.0,668220.0,2408.0,660394.0,668220.0,602.0,2408.0,4440.0,1217670.0,1232100.0,1110.0,4440.0,4388.0,4440.0,4.0,16.0,1217670.0,1097.0,4388.0,1110.0,4440.0,4.0
43,1325,50,RM,81.0,12150,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,BrkFace,335.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1050.0,GasA,Ex,N,FuseF,745,0,0.0,0.0,2,0,1,TA,Typ,0,,Attchd,Unf,Fa,TA,Y,0,0,0,0,0,0,,,,0,11,2008,WD ,131500.0,352.0,1795.0,7.0,1050.0,1050.0,4.0,7.0,631840.0,2464.0,369600.0,369600.0,1408.0,2464.0,12565.0,1884750.0,1884750.0,7180.0,12565.0,7350.0,7350.0,28.0,49.0,1102500.0,4200.0,7350.0,4200.0,7350.0,28.0
44,1378,20,RL,70.0,11200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,906.0,Unf,0.0,134.0,GasA,Ex,Y,SBrkr,0,0,1.0,0.0,1,0,1,TA,Typ,0,,Detchd,Unf,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2008,WD ,129500.0,384.0,1040.0,5.0,1040.0,1040.0,3.0,5.0,399360.0,1920.0,399360.0,399360.0,1152.0,1920.0,5200.0,1081600.0,1081600.0,3120.0,5200.0,5200.0,5200.0,15.0,25.0,1081600.0,3120.0,5200.0,3120.0,5200.0,15.0
45,1537,70,RL,100.0,9670,Pave,,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,6,1935,1950,Gable,CompShg,BrkFace,Stucco,Stone,40.0,TA,TA,PConc,TA,Fa,No,LwQ,210.0,Unf,0.0,398.0,GasA,TA,Y,SBrkr,890,0,0.0,0.0,1,1,1,TA,Typ,2,Gd,Detchd,Fin,Fa,TA,Y,0,0,207,0,0,0,,,,0,6,2008,WD ,257076.0,1572.0,3746.0,18.0,1216.0,1966.0,8.0,18.0,1472178.0,7074.0,477888.0,772638.0,3144.0,7074.0,16857.0,1138784.0,1841159.0,7492.0,16857.0,5472.0,8847.0,36.0,81.0,597664.0,2432.0,5472.0,3932.0,8847.0,36.0
46,905,50,RL,60.0,10998,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,408.0,BLQ,420.0,156.0,GasA,Ex,Y,SBrkr,620,0,0.0,0.0,2,0,1,TA,Min2,0,,Detchd,Unf,TA,TA,Y,0,68,0,0,0,0,,,,0,7,2009,WD ,117000.0,1320.0,3208.0,12.0,1968.0,1968.0,6.0,12.0,1058640.0,3960.0,649440.0,649440.0,1980.0,3960.0,9624.0,1578336.0,1578336.0,4812.0,9624.0,5904.0,5904.0,18.0,36.0,968256.0,2952.0,5904.0,2952.0,5904.0,18.0
47,1532,70,RL,60.0,7200,Pave,,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,7,6,1931,2000,Gable,CompShg,Stucco,Wd Shng,None,0.0,TA,Fa,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,776.0,GasA,TA,Y,SBrkr,651,0,0.0,0.0,1,1,1,TA,Typ,1,Gd,Attchd,RFn,TA,TA,P,0,0,112,0,0,0,,MnPrv,,0,2,2008,WD ,149000.0,270.0,1502.0,6.0,776.0,851.0,3.0,6.0,405540.0,1620.0,209520.0,229770.0,810.0,1620.0,9012.0,1165552.0,1278202.0,4506.0,9012.0,4656.0,5106.0,18.0,36.0,660376.0,2328.0,4656.0,2553.0,5106.0,18.0
48,132,20,RL,80.0,9920,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,TA,TA,CBlock,TA,TA,No,Rec,354.0,LwQ,290.0,412.0,GasA,TA,Y,SBrkr,0,0,1.0,0.0,1,0,1,TA,Typ,0,,Attchd,RFn,TA,TA,Y,0,0,164,0,0,0,,MnPrv,,0,2,2010,WD ,128000.0,280.0,1063.0,6.0,1056.0,1063.0,3.0,6.0,297640.0,1680.0,295680.0,297640.0,840.0,1680.0,6378.0,1122528.0,1129969.0,3189.0,6378.0,6336.0,6378.0,18.0,36.0,1122528.0,3168.0,6336.0,3189.0,6378.0,18.0
49,1078,160,RL,36.0,2448,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,764.0,GasA,Ex,Y,SBrkr,862,0,0.0,0.0,2,1,1,Gd,Typ,0,,BuiltIn,RFn,TA,TA,Y,0,27,0,0,0,0,,,,0,10,2008,WD ,155000.0,948.0,3252.0,12.0,1528.0,1528.0,4.0,12.0,770724.0,2844.0,362136.0,362136.0,948.0,2844.0,9756.0,1242264.0,1242264.0,3252.0,9756.0,4584.0,4584.0,12.0,36.0,583696.0,1528.0,4584.0,1528.0,4584.0,12.0
50,2511,160,FV,0.0,2998,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,No,GLQ,353.0,Unf,0.0,403.0,GasA,Ex,Y,SBrkr,756,0,0.0,0.0,2,1,1,Gd,Typ,0,,Detchd,Unf,TA,TA,Y,0,32,0,0,0,0,,,,0,6,2006,WD ,166000.0,880.0,3048.0,8.0,1512.0,1536.0,4.0,8.0,670560.0,1760.0,332640.0,337920.0,880.0,1760.0,6096.0,1152144.0,1170432.0,3048.0,6096.0,3024.0,3072.0,8.0,16.0,580608.0,1512.0,3024.0,1536.0,3072.0,8.0
51,912,50,RL,65.0,7804,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,622.0,Unf,0.0,500.0,GasA,TA,Y,SBrkr,653,0,1.0,0.0,2,0,1,Gd,Min2,2,TA,Detchd,Unf,TA,TA,Y,431,44,0,0,0,0,,MnPrv,,0,12,2009,WD ,135000.0,1152.0,3962.0,14.0,2244.0,2656.0,8.0,14.0,1141056.0,4032.0,646272.0,764928.0,2304.0,4032.0,13867.0,2222682.0,2630768.0,7924.0,13867.0,7854.0,9296.0,28.0,49.0,1490016.0,4488.0,7854.0,5312.0,9296.0,28.0
52,2351,60,RL,80.0,16692,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,TA,TA,CBlock,Gd,TA,No,BLQ,790.0,LwQ,469.0,133.0,GasA,TA,Y,SBrkr,1392,0,1.0,0.0,3,1,1,Gd,Typ,2,TA,Attchd,RFn,TA,TA,Y,0,112,0,0,440,519,Fa,MnPrv,TenC,2000,7,2006,WD ,250000.0,1128.0,5568.0,24.0,2784.0,2784.0,10.0,24.0,1570176.0,6768.0,785088.0,785088.0,2820.0,6768.0,33408.0,3875328.0,3875328.0,13920.0,33408.0,16704.0,16704.0,60.0,144.0,1937664.0,6960.0,16704.0,6960.0,16704.0,60.0
53,330,160,RM,21.0,1476,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,176.0,Unf,0.0,370.0,GasA,Ex,Y,SBrkr,546,0,0.0,0.0,1,1,1,TA,Typ,0,,,NA,NA,NA,Y,200,26,0,0,0,0,,,,0,3,2010,WD ,76000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5460.0,596232.0,596232.0,3276.0,5460.0,2730.0,2730.0,15.0,25.0,298116.0,1638.0,2730.0,1638.0,2730.0,15.0
54,2586,20,RL,75.0,10170,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,216.0,GasA,TA,Y,SBrkr,0,0,0.0,0.0,1,1,1,Gd,Typ,1,Gd,Attchd,Unf,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2006,WD ,155000.0,800.0,3150.0,10.0,432.0,3150.0,4.0,10.0,630000.0,2000.0,86400.0,630000.0,800.0,2000.0,7875.0,340200.0,2480625.0,3150.0,7875.0,1080.0,7875.0,10.0,25.0,340200.0,432.0,1080.0,3150.0,7875.0,10.0
55,224,60,RL,80.0,9364,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,TA,TA,CBlock,TA,TA,No,ALQ,371.0,Unf,0.0,292.0,GasA,TA,Y,SBrkr,689,0,0.0,0.0,1,1,1,TA,Typ,0,,Attchd,Fin,TA,TA,Y,379,36,0,0,0,0,,MnPrv,,0,3,2010,WD ,158000.0,299.0,1352.0,7.0,663.0,663.0,4.0,7.0,404248.0,2093.0,198237.0,198237.0,1196.0,2093.0,9464.0,896376.0,896376.0,5408.0,9464.0,4641.0,4641.0,28.0,49.0,439569.0,2652.0,4641.0,2652.0,4641.0,28.0
56,98,160,FV,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,368.0,ALQ,42.0,190.0,GasA,Ex,Y,SBrkr,600,0,1.0,0.0,2,1,1,Gd,Typ,0,,Detchd,RFn,TA,TA,Y,0,172,0,0,0,0,,,,0,2,2010,WD ,149500.0,960.0,2400.0,8.0,1200.0,1200.0,4.0,8.0,576000.0,1920.0,288000.0,288000.0,960.0,1920.0,4800.0,720000.0,720000.0,2400.0,4800.0,2400.0,2400.0,8.0,16.0,360000.0,1200.0,2400.0,1200.0,2400.0,8.0
57,2565,20,RL,82.0,9888,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,486.0,Unf,0.0,450.0,GasA,TA,Y,FuseA,0,0,0.0,0.0,1,0,1,TA,Typ,0,,Attchd,Unf,TA,TA,Y,0,0,160,0,0,0,,MnPrv,,0,3,2006,WD ,121000.0,240.0,936.0,5.0,936.0,936.0,2.0,5.0,224640.0,1200.0,224640.0,224640.0,480.0,1200.0,4680.0,876096.0,876096.0,1872.0,4680.0,4680.0,4680.0,10.0,25.0,876096.0,1872.0,4680.0,1872.0,4680.0,10.0
58,1934,20,RL,68.0,7942,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,85.0,ALQ,955.0,0.0,GasA,TA,Y,FuseF,0,0,0.0,1.0,1,0,1,TA,Typ,0,,Attchd,Fin,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,6,2007,WD ,136000.0,293.0,1040.0,6.0,1040.0,1040.0,3.0,6.0,304720.0,1758.0,304720.0,304720.0,879.0,1758.0,6240.0,1081600.0,1081600.0,3120.0,6240.0,6240.0,6240.0,18.0,36.0,1081600.0,3120.0,6240.0,3120.0,6240.0,18.0
59,997,60,RL,0.0,15038,Pave,,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Rec,138.0,Unf,0.0,778.0,GasA,Gd,Y,SBrkr,720,0,0.0,0.0,2,1,1,TA,Typ,1,TA,Attchd,Fin,TA,TA,Y,168,84,0,0,0,0,,,,0,11,2008,WD ,173000.0,772.0,3272.0,14.0,1832.0,1832.0,6.0,14.0,631496.0,2702.0,353576.0,353576.0,1158.0,2702.0,11452.0,1498576.0,1498576.0,4908.0,11452.0,6412.0,6412.0,21.0,49.0,839056.0,2748.0,6412.0,2748.0,6412.0,21.0
60,64,60,RL,92.0,11764,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,Gd,TA,PConc,Gd,TA,No,GLQ,524.0,Unf,0.0,628.0,GasA,Ex,Y,SBrkr,1106,0,0.0,0.0,2,1,1,Gd,Typ,1,Gd,Attchd,Fin,TA,TA,Y,132,57,0,0,0,0,,,,0,4,2010,WD ,290000.0,2013.0,6810.0,27.0,3456.0,3492.0,12.0,27.0,1523170.0,6039.0,772992.0,781044.0,2684.0,6039.0,20430.0,2615040.0,2642280.0,9080.0,20430.0,10368.0,10476.0,36.0,81.0,1340928.0,4608.0,10368.0,4656.0,10476.0,36.0
61,1799,60,FV,75.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,64.0,Unf,0.0,1120.0,GasA,Ex,Y,SBrkr,1426,0,0.0,0.0,2,1,1,Ex,Typ,1,Gd,BuiltIn,Fin,TA,TA,Y,208,364,0,0,0,0,,,,0,8,2007,New,303477.0,1100.0,5220.0,22.0,2368.0,2368.0,8.0,22.0,1435500.0,6050.0,651200.0,651200.0,2200.0,6050.0,28710.0,3090240.0,3090240.0,10440.0,28710.0,13024.0,13024.0,44.0,121.0,1401856.0,4736.0,13024.0,4736.0,13024.0,44.0
62,230,20,RL,0.0,20062,Pave,,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1092.0,Unf,0.0,328.0,GasA,Gd,Y,SBrkr,0,0,1.0,0.0,1,1,1,TA,Typ,2,TA,Attchd,RFn,TA,TA,Y,496,0,0,0,0,0,,,,0,4,2010,WD ,270000.0,1380.0,2966.0,8.0,2840.0,2966.0,2.0,8.0,1023270.0,2760.0,979800.0,1023270.0,690.0,2760.0,5932.0,2105860.0,2199289.0,1483.0,5932.0,5680.0,5932.0,4.0,16.0,2105860.0,1420.0,5680.0,1483.0,5932.0,4.0
63,1295,50,RM,81.0,7308,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,Fa,Fa,BrkTil,TA,TA,No,Rec,360.0,Unf,0.0,576.0,GasA,Gd,N,FuseA,780,0,0.0,0.0,1,0,1,Ex,Typ,1,Gd,Detchd,Unf,Fa,Fa,N,0,0,236,0,0,0,,,,0,6,2008,WD ,122250.0,225.0,1740.0,6.0,936.0,960.0,2.0,6.0,391500.0,1350.0,210600.0,216000.0,450.0,1350.0,10440.0,1628640.0,1670400.0,3480.0,10440.0,5616.0,5760.0,12.0,36.0,898560.0,1872.0,5616.0,1920.0,5760.0,12.0
64,638,20,RL,70.0,8750,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,172.0,LwQ,483.0,727.0,GasA,Gd,Y,FuseA,0,0,0.0,1.0,1,0,1,Gd,Typ,0,,Attchd,Unf,TA,TA,Y,280,0,0,0,0,0,,GdWo,,0,7,2009,WD ,153000.0,350.0,1382.0,6.0,1382.0,1382.0,3.0,6.0,483700.0,2100.0,483700.0,483700.0,1050.0,2100.0,8292.0,1909924.0,1909924.0,4146.0,8292.0,8292.0,8292.0,18.0,36.0,1909924.0,4146.0,8292.0,4146.0,8292.0,18.0
